target,text,自我导向,刺激,享乐主义,成就,权力,安全,传统,遵从,慈善,大同主义
近9成网友认为苏大开除造谣者合理,严惩不贷！恶意P图，侮辱侮辱女性引发舆论关注这种给当事人带来伤害的，必须严惩,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理, 苏大做的合理造谣影响恶劣，成本太低，受害者的影响无法用数字去计算,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,这样的学生还在大学深造未来到了社会也是害人，开除很正确,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,如果这种事就学校那么几个人知道啊，这肯定是不可能开除的，但是现在全网络的人都知道了，他算红透了，而且他已经违法了，这就应该开除啊，这种人留着以后也是社会的祸害，干嘛留着呀？中国最不缺的就是人了，别说是苏州大学了，就清华的博士该开也得开呀,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,学校是培养人才的，不是培养人渣的开除可太合理了,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,真的吗？九成？那为什么仍有那么多网友热衷于给女性造谣，并对女性的长相指指点点呢？,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,剩下的一成来说说你们的理由，让大家来网暴一下,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,那近一成的人恐怕也是潜在犯罪者吧，共情罪犯的biss,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,认为不合理的那些人一定是想杀了这流氓，对吧？一定是这样，不然我想不出别的理由,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,苏州大学依据校规处理，公安局依据法律处理，当然都合理呀看到有人说不要舆论倒逼法律，我寻思也没有呀…,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,我认为这是一个非常严重的问题恶意P图侮辱女性是一种不道德的行为，应该受到谴责我认为苏州大学的决定是正确的，因为这种行为不仅违反了学校的规定，而且对受害者造成了伤害我希望这个事件能够引起更多人的关注，以便我们可以更好地了解这种行为的严重性,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,这是违法行为，不值得共情,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,不开除后患无穷社会主义的国家大学，要培养有益于国家，有益于社会，有益于人民的人而德不配位，危害他人，危害社会，再培养这样的人，好人更要倒霉,0,0,0,1,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,研究生应该德才兼备，这种人要是考研上岸了才是真恐怖,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,人之所以变成垃圾，不是因为缺乏温和的教育，而是缺乏足够严厉的惩罚足够的惩罚可以促进文明，息事宁人只会滋生更多肮脏不堪和无法无天,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,成人总是要为自己做错的事情承担后果，如果你经历过谣言受到网暴或者是校园暴力的话，就能体会到谣言的可怕性了！,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,怎么，这有什么好说的认为不合理的都是非人哉,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,只有犯罪成本足够高，才能震慑潜在的罪犯,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,这个开除的决定让很多网友都非常支持的，对于这样的学生，就应该给予严厉的惩罚，要不然，即使毕业步入社会以后，也有可能会犯同样的错误或者是比这还严重的错误,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,做了就要承担后果！希望他能真正的认识到自己的错误！,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,就是合理啊！已经是成年人了，不知道对自己的一言一行负责任吗？,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,苏大干的漂亮，刚曝出来的时候同学们都在朋友圈转发，还有初高中同学发给我看，丢人丢校外去了，不开除的话跟这种人是校友真的会很丢脸,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,对造谣者，希望微博和其他网络平台要负起责任来，有人在平台造谣，平台要负责起诉，平台不管，网友看到了可以起诉平台！,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,本来就很合理啊，已经是成年人了，就应该为自己的行为负责啊,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,支持苏大，那个人必须严惩，只顾着自己开心，有没有想过造黄谣对女生的伤害有多大！,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,居然还有人为这种人洗吗？你没有母亲、姐妹、女儿吗？？他是造黄谣！而且还恶意P图传播，还是持续性的，人家女生花了大半年的时间找到他，那就说明他一直没停止自作自受有什么可惋惜？？？,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理, 可能要说写被喷的话，中国的法治居然会因为高校的差异而处理不一，华东理工盗窃耳机诬赖他人啥事没有，盗窃应该也是入刑的吧？以此种种，说到最后就是哪有什么法治啊，还不都是按闹分配，嗐,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,为啥有人觉得不合理？有些人仗着网络造谣追究困难所以肆无忌惮造谣辱骂他人，被造谣辱骂的人生活精神受到的伤害没让他们负法律责任就不错了，开除学籍已经是对他最低的惩罚了！,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,不论男女，犯错就应该受到惩罚，不能因为性别区分对待，但在现在，性别区分对待还是挺明显的，找工作的时候尤其明显,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理, 如果这样的人品，以大学生的身份流通社会，那就是大学的责任不仅是对社会不负责，也是对其他学生的不负责,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,就是说还有10%的人支持造谣吗？,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,非常合理并且希望所有造谣的都能得到一样的惩罚，现在造谣的太多了,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,每个人都应该为自己的行为负责，犯错不承担责任后果会不长记性，何况已经违法了就依法处理，违校规了学校就按校规处理,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,我很高兴这种很多人认为无伤大雅的恶意污蔑造谣事件得到了应有的判罚，你们以为只是P图造黄谣，但是在这个时代这个社会，给那位受害者带来的伤害和影响无法估量如果没有规则的约束，那么当热度过去，这种事情又会不了了之,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,确实合理啊首先，作恶成本太低是会使作恶行为被无限宽容和纵容的；其次，作为成年人，无论是因为愚蠢还是邪念，都要对自己的行为负责；最后，对自己熟悉的人下手，而不是网上找图随便玩玩（当然这也是不可接受的），属实会被恶心到,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理, 并不关心此人的后续，只想顺着能呼吁的时候，再呼吁一次：造谣的难度有多低，辟谣的难度就有多高希望世上能多一些勇敢发声，受害者也不要害怕去寻求正义！,0,0,0,0,0,1,0,1,0,0
近9成网友认为苏大开除造谣者合理,既然做了坏事就要为自己的行为付出代价，又不是别人逼他做坏事，他都是大学生了，又不是法盲，凭啥受伤的都是善良的人？怕加害者报复那以后都不用惩罚犯罪分子了吗？学校里学生犯了校规还能被开除呢，何况他是犯法了呢,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,学校的规章制度要是能做到一视同仁倒还算了，但可惜不是，现在的中国高校男生犯了错恨不得往死里整，女生犯了错给个严重警告处分都算重的了,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,确实合理，一个大学生的认知，应该要提高，看什么都要辩证的思考和分析问题，别带节奏一个大的群体，具体事情具体分析就好！,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,其实挺合理的，只要以后都按这个标准就行了，不分性别,0,0,0,0,0,1,0,1,0,1
近9成网友认为苏大开除造谣者合理,觉得不合理是因为男女平等，追求公平毕竟那么多小仙女造谣，小作文，毁掉一个个男人都没有被处理，只是想追问为什么？！,0,0,0,0,0,1,0,1,0,1
老人疑因男生公交上未让座将其骂哭,让座并不是年轻人应尽的义务好不好,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,中华传统让尊老爱幼，但不是老人倚老卖老的后盾,1,0,0,0,0,0,1,1,0,0
老人疑因男生公交上未让座将其骂哭,别道德绑架，可怜，别忘了还有爱幼，可怜,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,纯纯道德绑架，还好我没有道德，要不然就被绑架了,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,有些人老了真是为老不尊，倚老卖老仗老欺人，让座是情份不让座是本份，他人没义务让座，老人也没权力让人给其让座，他人让不让座是个人的自由选择，由不得因是老人动不动道德绑架,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,分情况吧，视频最后老人说那是老年人专座，如果真的占了专座，就该骂啊，不能因为他哭他就变弱势群体了，同理，没占就不该骂，毕竟都是花了钱了，不让是本分,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,额，给你让座是情分，不给让是本分，坐公交我也花了钱，凭什么就一定要给你让座啊，费解，费解,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,我们慈悲，但不是姑息恶行，当恶行累犯时，我们站出来指出声责就是慈悲,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,公交车上还有人乱扔垃圾，真是过分,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,典型的道德绑架,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,有什么法律能治疗一下这种老人吗，如果没有的话，真的建议完善这块法律，我发现很多人老了就开始这样倚老卖老了，希望能法律上或者社会监督方面能制止这种现象,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,让座是情分不让座是本分，一个人把不做好事当成本分，那是个什么东西,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,无理取闹，以老卖老，碰到这种老人我是不会让的,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,我说有些素质低的老人，倚老卖老，说的话一句比一句难听，凭什么让座，少道德绑架，我要是想让我自然会主动让，轮不到你来教育我,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,老人确实不能因为别人没让座就破口大骂，这是没素质的行为，但是，让个座不是什么难事，我一般都会让，我不同意那些评论非黑即白，认为就不应该给老人让座的，什么超市跑得快，公交车林黛玉，对老人完全没有体谅，自己家没有老人吗，老年人的身体素质本来就不好,1,0,0,0,0,1,0,1,0,1
老人疑因男生公交上未让座将其骂哭,那个，老弱病残座位就是专座啊，其他座位是大家都可以坐的,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,该说不说，这种老人至少在我碰到的里面真的只是极少数，不管我在哪里给老年人让位子的时候，那些爷爷奶奶都是百般推辞，然后不停的说谢谢，只希望这个社会能彼此多包容一些，这种人能再少一些，摊手，尊老爱幼确实是中华民族的传统美德，应该继续发扬,1,0,0,0,0,0,1,1,0,0
老人疑因男生公交上未让座将其骂哭,真的希望这类老人能明白，老吾老以及人之老，后面还有一句是幼吾幼以及人之幼,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,这种倚老卖老，道德绑架的人真的是太可怕了，这也是现在为什么年轻人都不怎么喜欢坐公交车的原因之一，自己辛辛苦苦上一天班，结果花钱坐个车还要被道德绑架,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,我一律看心情，心情好给你让，心情不好，要是骂我，我可能会打你,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,老弱病残孕专座，好像都选择性忽略病和弱,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,公交车让座不是必须尽的义务，公交车让座是一种互助行为，是社会公德心的体现，但并不是公交车司机或乘客必须尽的法定义务，在许多国家和地区，法律没有规定公交车司机或乘客必须让座，然而，在许多文化中，尊重老年人，孕妇，残障人士等弱势群体是一种传统美德，也是一种社会道德,1,0,0,0,0,0,1,1,0,1
老人疑因男生公交上未让座将其骂哭,如果身体健康，不累，给让座是礼让，如果自己很累，不让座也是本分，老人有点倚老卖老了，这真不合适,1,0,0,0,0,1,0,1,0,0
老人疑因男生公交上未让座将其骂哭,让座是情分不让是本分，现在老年人公交车免费，菜市场抢鸡蛋的时候也没见多柔弱，这中气十足倚老卖老的，我被骂了还要给让座，也不知道咋想的，不知道这老人的子女看到什么心情,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,这个没有前因后果的热搜下面真是三观尽毁，不论当事人错对，就单纯觉得中华的传统美德还是需要继承发扬的,1,0,0,0,0,0,1,1,0,0
老人疑因男生公交上未让座将其骂哭,建议直接报警，不构成犯罪的，处五日以下拘留或者五百元以下罚款，情节较重的，处五日以上十日以下拘留，可以并处五百元以下罚款,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,让座是美德，但是也请别道德绑架他人，人家不愿意让非得让人家让，之后还骂人家，人家有权利选择让不让没必要去道德绑架别人,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,看完这个视频之后，很多人都会骂这个老人家，但是我觉得什么事都不要说得那么绝对，老人家固然有错，说话不好听，但是你们动不动就说，老不死的，这样礼貌吗，这样不就和这个老人家一样德行了吗，做任何事情的时候，都换位思考一下,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,说实话现在年轻人也有很多很辛苦，很讨厌这种道德绑架，自己很累不想让座没惹任何人，摊手,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,让是情分，不让是本分，没资格去谴责别人,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,道德绑架，倚老卖老，不让是本分，让是情分,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,都是花钱买的票，让座是美德，不让给你坐也不能去说别人，我花钱买的票，位置为啥要让给你，是不是,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,道德是约束自己的，为啥要绑架他人,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,就看小伙子坐的是不是老年座，如果不是，没有让座义务，年轻人也够辛苦的，好不容易有个座位好好休息一下,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,让坐是情分，不让座是本分，让别人尊老，你爱幼了吗，人家只是看起来年轻没准有别的原因或是基础病需要坐着呢,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,尊老爱幼，不尊无德之老，不爱无教之幼,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,花一样的钱买一样的票，任何人都没有义务一定要让座的，为什么要被这样骂呢,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,大家都是花了钱，凭什么不能做，让座是自愿行为，哪来强迫,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,让座是情份不让是本分，不管是年轻人还是学生现在压力都不小，很多时候坐在车上不一定会注意到身边的事情，对于老人这个行为确实有点得寸进尺了，公交车本身就是为大众准备的，不是为某一类人准备的,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,无语死了，大家都是消费坐车让不让看自己的想法吧，道德绑架不可取噢,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,兄弟们别激动，原文不是说了吗，有个老奶奶看不下去跟那个男生换座位保护他吗，所以说，不是，老人家的问题，是那个老头的个人问题，大家不要扩大,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,都是买票坐车，说实话给你让是尊重，高兴就让，不高兴就不,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,不至于吧这得考虑到人家愿不愿意让座的问题，允悲,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,尊老爱幼也要看老人是否值得尊重，幼小是否值得爱护，很多美德要求的是自己而非别人,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,越骂越不让，凭什么要给没素质的人让座，别搞道德绑架那一套,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,本来就不该让老人站着啊，网友和这个男生一样没素质，万一老人出了问题怎么办，这个男的承担的了吗，真是无语,1,0,0,0,0,1,0,1,1,0
老人疑因男生公交上未让座将其骂哭,老弱病残孕幼专座啊，怪谁，如果是其他座位不让就不让了，如果有特殊情况没法让就说出来,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,敬的是道德人品，不是敬的年龄，有德之人年龄再小该敬还是要敬，无德之人年龄再大也不过是从混蛋变成老混蛋,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,这种激化社会矛盾的热搜，跟搞女权的一样，别有用心，不管是针对公职人员，还是熊孩子和糊涂老人，都属于概率学范畴上的存在,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,说实话，让座是情分，不让座是本分，尊老爱幼没有错，但是也不该气势凌人，咄咄相逼，现在的年轻人那个不是身体过分透支，熬夜家常便饭，放个假还调休，别看年轻身体没准儿还不如你好呢，互相体谅点，老人就要有老人的德行，做个表率，不要感觉全世界都欠你的,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,年纪大了真是站不稳的话，就尽量少出门，或者打车或者让家人开车接送，坐公车上班上学的年轻人都很辛苦的,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,还是立法来得快点,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,老弱病残专座不让是该说一下，其他座位全看自主倡导愿不愿意，允悲，我背不动道德的谴责，所以我都尽量往后坐，或者宁可不坐,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,让座是美德，却不是公民义务，有些人仗着自己岁数大，就对别人颐指气使，其实你态度对别人好一点，人家小年轻自然会让的,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,让座是情分，不让座是本分，尊老爱幼没有错，但是也不该气势凌人，咄咄相逼,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,给老年人让座是种美德但不是道德绑架，不是恶语伤人，而且如果有年轻人身体不适或者晕车的情况下，那又该如何，就是个欺软怕硬的老东西，仗着自己年纪大就不讲道理，这种人就该给他曝光，让社会批判一下，看看你们全家的脸好看不,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,对于这种倚老卖老甚至辱骂殴打他人的老年人，可以考虑将此类行为纳入老年人征信，按一定比例扣发退休金，累犯从重,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,以前也经常看到这样的新闻，因为年轻人不让座却遭到个别所谓的老人的辱骂，我觉得这完全是一种道德绑架，尊老爱幼是中华民族的美德，我个人觉得美德也得看人，对于本来就没有道德的人，为什么要跟他讲美德,1,0,0,0,0,0,1,1,0,0
老人疑因男生公交上未让座将其骂哭,对于一个良好的道德体系，有必要去维护他，原因很简单，所有维护这个道德体系的人都可能成为它的潜在受益者，我读了这么多年书，如果连尊老爱幼都不知道，莫非我的书读到狗肚子里去了，所以，一般情况下我遇到老弱病残孕还有抱小孩的，我都会让座,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,如果学生站的是老年人专座，那显然不合适，如果不是老年人专座，那么让是风格，不让也没什么过错,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,老弱病残专用座位应该尽量让出来，普通座位非必要，年轻人一样可以疲惫，身体不适等各种原因需要一个座位，这种老人为老不尊就应该骂回去,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,倚老卖老的老年人越来越多了，凭啥要有优待,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,别倚老卖老，别道德绑架，让座是尊老爱幼有爱心的表现，不让座也不犯法，望周知,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,道德是用来约束自己的，而不是用来指责他人的，都是花了钱坐公交，别人爱让不让，我以为这点道理三岁小朋友都知道的,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,国家又没规定一定要让座给老人，只是说尊老爱幼是优良传统，再说了，还有个爱幼呢，你爱幼了吗,1,0,0,0,0,0,1,1,0,0
老人疑因男生公交上未让座将其骂哭,真觉得让是情分不让是本分，有时候真的很累动都不想动一下，而且有时让座碰到一些老爷爷老奶奶还摁着我说不用让我坐着，大家都是好人，抱一抱,1,0,0,0,0,0,0,1,1,0
老人疑因男生公交上未让座将其骂哭,没有规定一定要给人让座，有不方便的当然可以让座，而不是倚老卖老站在道德制高点指责别人，所以让不让看个人意愿，没有权利指责,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,谁规定的年轻人一定要给老人让座，让是人情，不让是本分，大爷大妈们抢菜的时候怎么那么有力气呢，比谁跑的都快,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,让座是一种美德，什么时候成了道德绑架了，不让还骂像日本人是什么情况，你有那骂人的力气，我看也不需要别人让座,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,给老人让座确实是一件好事，也是值得被鼓励和点赞的，但这种行为不是强制性要求的，让不让还得要看本人的意愿，也就是说让是情分，不让是本分，坚决不能让一些老人借此倚老卖老和道德绑架,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,又是道德绑架，所有的友善都是相互的，没有哪一方的付出是理所当然，长辈和晚辈，上下级，公司和员工，军和民，夫妻，男女朋友，懂得感恩吧，谢谢，对不起也没有那么难出口,1,0,0,0,0,0,0,1,1,0
老人疑因男生公交上未让座将其骂哭,让座是美德，但是别道德绑架，这种老人我是不会让的，小伙子做的不错打不还手骂不还口，不然事就大了,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,老弱病残孕专座，不光只归属于老弱残孕哈，还可以留给病人坐，哪怕他是个人高马大的男人，他也有生病不舒服坐在那里的权利，自己不舒服凭什么让,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,倚老卖老还挺过分的，让座本就是一种礼貌行为，并不是年轻人需要履行的义务，况且大部分年轻人工作压力也很大，年轻人有时候也挺累的,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,虽说尊老爱幼是传统美德，但是有些不值得尊重和礼让的老人不在尊老的行列里面喔,1,0,0,0,0,0,1,1,0,0
老人疑因男生公交上未让座将其骂哭,尊老爱幼是美德，这个口号过时了，男生花钱买票坐车，你不花钱，凭什么给你让座,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,男孩子没有出声，已经很有礼貌了，让座不是义务，针对性谩骂是道德问题,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,这大爷明显是自以为占据了道德高地，各种羞辱人的话张口就来，让又如何，不让又怎样，让座更多是出于对弱者的同情，这大爷骂人的时候中气十足，思维敏捷，能言善辩，还疑似因为男生不给其让座动手打人，这种人是需要让座的吗，我觉得不需要,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,一帮自诩文明人在这里骂骂咧咧，与个案中老人半斤八两，都不知尊老爱幼为何物,1,0,0,0,0,0,0,1,0,1
老人疑因男生公交上未让座将其骂哭,尊老爱幼是美德，但自身也要值得尊重，倚老卖老不可取,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,额，人家有义务让你吗，哪条法律规定的,1,0,0,0,0,0,0,1,0,0
老人疑因男生公交上未让座将其骂哭,尊老爱幼是美德，对老弱妇幼让座是自我素养，老人因男生未让座而对其辱骂是素质问题，男生自身无疾病而未让座也是素质问题,1,0,0,0,0,0,1,1,0,1
男教师被举报猥亵女生后坠亡,视频里录音都承认了还无辜，非要你看到现场才是真的是吧？真的别太爱男了说真的,0,0,0,0,0,1,0,1,0,1
男教师被举报猥亵女生后坠亡,挺牛的，只敢做没有胆子承担后果，死了更好，免得残害别的女生,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,说他自杀就能证明无辜这个逻辑也太搞笑了吧事实难道不应该是反过来的？自杀是为了逃避责任，防止继续调查出结果之后背上案底连累家人就像某官员涉嫌贪污，被调查之后就自杀了，这种情况大概率也是因为贪污实锤,0,0,0,0,0,1,0,1,0,1
男教师被举报猥亵女生后坠亡,又不是诬告，应得的,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,事实是他真的干了呀！他就是犯罪了话题下男宝洗什么洗呢？为啥共情罪犯你们永远跑的最快？咋滴你们也这么干过？还是准备这么干？,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,给老猥琐男洗地的，先搞清楚什么叫指认现场吧！法盲说话真的好可笑，相信法盲的更可笑，明明懂法，知道指认现场意味着犯罪事实已查清，还非要在这给老猥琐男洗地的，无非自己也不清白，生怕下次被警察抓的轮到自己罢了,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,热门都是什么出生？一看全拉黑了，某些男v天天打拳，真是让人眼睛疼,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,建议加强网络媒体资质审核，一切证据说话拿不出足够的证据就是诬告,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,在司法程序没有走完，法院没有终审判决怎么可以就用相关指控来舆论判案，疑罪从无啊，用意识形态，性别对立，就可以舆论杀人吗，这还有没有人性了,0,0,0,0,0,1,0,1,0,1
男教师被举报猥亵女生后坠亡,建议警方重启调查哈是女方诬告就家属起诉坐牢赔偿是男的犯法就把事实写进档案影响孩子考公考编,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,撤销诉讼干嘛啊？继续查啊？不查这些女生不就直接被“男垃圾”直接判谋杀罪了？我已经看到好几个说女生女生诬告，十几个女生是杀人凶手的说法了，即使录音里这个男人已经承认猥亵行为了，录音不是证据？猥亵本来就不容易留证据，要真有当场的录音录像怕不是又被男拳反咬,0,0,0,0,0,1,0,1,0,1
男教师被举报猥亵女生后坠亡,谁会随便造谣自己被猥亵,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,不是都有证据了吗？人证物证俱在的整得好像人家姑娘们诬告一样，还给人家小姑娘造成了压力,0,0,0,0,0,1,0,1,0,1
男教师被举报猥亵女生后坠亡,看到有录音什么的，民警估计也没想到吧这个人做坏事的时候不想后果，出事知道身败名裂了就跳楼，真的是没担当又坏,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,指认现场是什么意思，就是它自己承认罪行后才会去指认现场，之后就是法院量刑了，评论真是没法看，又是自证清白，又是疑罪从无，犯罪嫌疑人可不是疑罪从无，在法院没量刑判决前，对违法人员的称呼，能和认罪的违法人员共情是什么东西,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡, 你自己真的不觉得愧疚吗？你怎么还有理了?,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,无语，玩忽职守，都变悬案了，竟然还有人说辅警倒霉，活着的人才倒霉呢，碰上这种不负责任的辅警,0,0,0,0,0,1,0,1,0,0
男教师被举报猥亵女生后坠亡,猥亵女生是事实，死的大快人心,0,0,0,0,0,1,0,1,0,0
